664,AKPO-A568(W1),Water Injector,,,50,0,NA,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
665,AKPO-B(P2),Oil Producer,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
666,AKPO-EF(W1),Water Injector,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
667,AKPO-EF(W2),Water Injector,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
668,AKPO-1,Not Applicable,4147,,50,0,Nov/30/1999,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
669,AKPO-10,Oil Producer,3781,,50,0,Sep/09/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
670,AKPO-11,Oil Producer,5251,,50,0,Sep/17/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
671,AKPO-13,Oil Producer,2309,,50,0,Feb/17/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
672,AKPO-13T1,Oil Producer,3610,EX. AKPO-13ST1,50,0,Feb/24/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
673,AKPO-14,Oil Producer,4230,EX. AKPO-14PH,50,0,Feb/25/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
674,AKPO-14G1,Oil Producer,5495,EX. AKPO-14,50,0,Apr/10/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
675,AKPO-14T2,Oil Producer,5505,,50,0,Sep/28/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
676,AKPO-15,Oil Producer,3834,,50,0,Mar/01/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
677,AKPO-16,Oil Producer,3565,,50,0,Mar/04/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
678,AKPO-17,Oil Producer,5100,EX. AKPO-12,50,0,Feb/11/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
679,AKPO-18,Oil Producer,4450,,50,0,Aug/01/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
680,AKPO-19,Oil Producer,3655,,50,0,Aug/06/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
681,AKPO-1PH,Not Applicable,2000,,50,0,Nov/28/1999,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
682,AKPO-1T1,Not Applicable,4182,EX. AKPO-1ST1,50,0,Feb/25/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
683,AKPO-2,Not Applicable,4099,,50,0,Jun/18/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
684,AKPO-20,Oil Producer,3578,,50,0,Aug/09/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
685,AKPO-21,Oil Producer,3825,,50,0,Aug/13/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
686,AKPO-22,Oil Producer,4503,,50,0,Aug/17/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
687,AKPO-23,Oil Producer,4700,,50,0,Aug/21/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
688,AKPO-24,Oil Producer,4140,EX. AKPO-24PH,50,0,Aug/26/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
689,AKPO-24G1,Oil Producer,5276,EX. AKPO-24ST1,50,0,Sep/13/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
690,AKPO-25,Oil Producer,5584,,50,0,Feb/07/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
691,AKPO-26,Oil Producer,4094,,50,0,Feb/11/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
692,AKPO-27,Oil Producer,3705,,50,0,Feb/14/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
693,AKPO-28,Oil Producer,3565,,50,0,Feb/18/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
694,AKPO-29,Oil Producer,3723,,50,0,Feb/22/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
695,AKPO-3,Not Applicable,2847,,50,0,Sep/26/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
696,AKPO-30,Oil Producer,3415,,50,0,Feb/26/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
697,AKPO-3T1,Not Applicable,3622,EX. AKPO-3ST1,50,0,Nov/11/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
698,AKPO-4,Not Applicable,3920,,50,0,Sep/11/2001,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
699,AKPO-40ST1,Oil Producer,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
700,AKPO-4G1,Not Applicable,4037,EX. AKPO-4ST1,50,0,Nov/27/2001,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
701,AKPO-5,Not Applicable,2425,,50,0,Apr/29/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
702,AKPO-5G1,Not Applicable,3560,EX. AKPO-5ST2,50,0,Jun/11/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
703,AKPO-5T1,Not Applicable,3440,EX. AKPO-5ST1,50,0,May/22/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
704,AKPO-6,Oil Producer,3511,,50,0,Aug/13/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
705,AKPO-7,Oil Producer,2835,,50,0,Aug/21/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
706,AKPO-7T1,Oil Producer,3957,EX. AKPO-7ST1,50,0,Nov/29/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
707,AKPO-8,Oil Producer,4365,EX. AKPO-8PH,50,0,Aug/30/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
708,AKPO-8G1,Oil Producer,4114,"EX. AKPO-8ST1,EX. AKPO-8G",50,0,Jan/21/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
709,AKPO-9,Oil Producer,3776,,50,0,Sep/04/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
710,AKPO-A123P2,Oil Producer,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
711,AKPO-A69W1,Water Injector,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
712,AKPO-A9P2,Oil Producer,,,50,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
713,AKPOR-1,Not Applicable,3077.9,,52,0,Dec/19/1964,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
714,AKPOR-2,Not Applicable,3154.7,,52,0,Oct/11/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
715,AKPOR-3,Not Applicable,3048,,52,0,Dec/04/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
716,AKRI SOUTH-1,Not Applicable,3436,,1236,0,Sep/05/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
717,AKRI WEST-1,Not Applicable,3703,,54,0,May/22/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
718,AKRI WEST-1ST1,Not Applicable,3093,,54,0,Aug/01/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
719,AKRI WEST-1ST2,Not Applicable,3904,,54,0,Aug/01/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
720,AKRI WEST-2,Not Applicable,3451,,54,0,May/17/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
721,AKRI-1,Not Applicable,3062.9,,53,0,May/16/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
722,AKRI-10,Not Applicable,3572,,53,0,Jul/26/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
723,AKRI-11,Not Applicable,3654,,53,0,Oct/08/1976,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
724,AKRI-12,Oil Producer,3000,,53,0,Jan/08/1977,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
725,AKRI-12ST1,Oil Producer,3571,,53,0,Feb/01/1977,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
726,AKRI-13,Oil Producer,3500,,53,0,Mar/01/1978,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
727,AKRI-1ST1,Not Applicable,2910.8,,53,0,Feb/11/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
728,AKRI-2,Not Applicable,3262.9,,53,0,Apr/09/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
729,AKRI-3,Not Applicable,3048,,53,0,Jun/04/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
730,AKRI-3ST1,Not Applicable,3208,,53,0,Jul/01/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
731,AKRI-4,Not Applicable,3219.9,,53,0,Mar/05/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
732,AKRI-5,Not Applicable,3313.2,,53,0,Mar/18/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
733,AKRI-6,Not Applicable,3351.6,,53,0,Apr/24/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
734,AKRI-7,Not Applicable,3113,,53,0,May/02/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
735,AKRI-8,Not Applicable,1457.3,,53,0,Jun/22/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
736,AKRI-8B,Not Applicable,3294.6,,53,0,Jul/15/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
737,AKRI-9,Not Applicable,3462,,53,0,Dec/08/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
738,AKRI-9B,Oil Producer,3582,,53,0,Feb/03/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
739,AKRIKA-1,Not Applicable,3048.9,,1237,0,Jun/12/1959,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
740,AKUBA-1,Not Applicable,3180.3,,55,0,Feb/01/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
741,AKUKU-1,Not Applicable,3841,,1238,0,Nov/14/1997,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
742,AKUKWA-1,Not Applicable,2402.7,,1239,0,Apr/04/1955,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
743,AKUKWA-2,Not Applicable,3655.2,,1239,0,Oct/04/1956,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
744,AL BARKA-1,Not Applicable,3478,,874,0,Feb/16/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
745,ALA-1,Not Applicable,3264.4,,1240,0,Sep/16/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
746,ALA-2,Not Applicable,3200.4,,1240,0,Aug/22/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
747,ALADE-1,Not Applicable,3054.7,,872,0,May/03/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
748,ALADJA-1,Not Applicable,3693.3,,1241,0,Jan/08/1970,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
749,ALAKIRI EAST-1,Not Applicable,3730,,57,0,Nov/06/1977,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
750,ALAKIRI EAST-2,Not Applicable,3690,,57,0,Aug/03/1987,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
751,ALAKIRI-1,Not Applicable,3502.2,,56,0,Oct/28/1959,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
752,ALAKIRI-10,Not Applicable,2309.2,,56,0,Apr/07/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
753,ALAKIRI-10ST1,Not Applicable,3400.4,EX. ALAKIRI-10A,56,0,May/03/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
754,ALAKIRI-11,Not Applicable,3261.4,,56,0,May/18/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
755,ALAKIRI-12,Not Applicable,3261.4,,56,0,Nov/24/1970,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
756,ALAKIRI-13,Not Applicable,3291.8,,56,0,Dec/13/1970,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
757,ALAKIRI-14,Not Applicable,3721.6,,56,0,Dec/30/1970,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
758,ALAKIRI-15,Not Applicable,3287.6,,56,0,Jan/26/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
759,ALAKIRI-16,Not Applicable,3946.6,,56,0,Mar/12/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
760,ALAKIRI-17,Not Applicable,3557.9,,56,0,Nov/12/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
761,ALAKIRI-18,Not Applicable,3076.7,,56,0,Apr/01/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
762,ALAKIRI-19,Not Applicable,3110.8,,56,0,Apr/13/1972,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
763,ALAKIRI-2,Not Applicable,3277.5,,56,0,Jun/22/1963,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
764,ALAKIRI-20,Not Applicable,2798,,56,0,Oct/20/1984,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
765,ALAKIRI-21,Oil Producer,3261,,56,0,Jun/02/1985,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
766,ALAKIRI-22,Oil Producer,2768,,56,0,Jun/25/1985,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
767,ALAKIRI-23,Oil Producer,2768,,56,0,Jul/10/1985,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
768,ALAKIRI-24,Not Applicable,3002,,56,0,Aug/12/1986,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
769,ALAKIRI-25,Not Applicable,3231,,56,0,Sep/26/1986,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
770,ALAKIRI-26,Oil Producer,2076,,56,0,May/10/1987,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
771,ALAKIRI-27,Oil Producer,3307,,56,0,Aug/14/1989,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
772,ALAKIRI-28,Oil Producer,2930,,56,0,Nov/10/1989,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
773,ALAKIRI-29,Oil Producer,2877,,56,0,Nov/30/1989,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
774,ALAKIRI-3,Not Applicable,3322.3,,56,0,Mar/07/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
775,ALAKIRI-30,Oil Producer,3575,,56,0,Mar/28/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
776,ALAKIRI-31,Oil Producer,3307,,56,0,Apr/21/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
777,ALAKIRI-32,Oil Producer,3746,,56,0,May/12/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
778,ALAKIRI-33ST1,Oil Producer,3536,,56,0,Jul/01/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
779,ALAKIRI-34,Oil Producer,2735,,56,0,Jun/24/1999,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
780,ALAKIRI-4,Not Applicable,3185.2,,56,0,Aug/19/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
781,ALAKIRI-5,Not Applicable,3200.4,,56,0,Aug/21/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
782,ALAKIRI-6,Not Applicable,3499.1,,56,0,Sep/05/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
783,ALAKIRI-7,Not Applicable,3240,,56,0,Sep/07/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
784,ALAKIRI-8,Not Applicable,3303.1,,56,0,Sep/28/1966,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
785,ALAKIRI-9,Not Applicable,3255.3,,56,0,Mar/18/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
786,ALAOMA-1,Not Applicable,2608,,58,0,Feb/19/1996,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
787,ALAOMA-2,Not Applicable,2298,,58,0,May/26/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
788,ALAPU-1,Not Applicable,3839,,918,0,Oct/30/1983,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
789,ALELE-1,Not Applicable,3490,,59,0,Feb/20/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
790,ALIMINI-1,Not Applicable,3200.4,,60,0,May/23/1963,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
791,ALINSO-3D,Not Applicable,3882.03,,61,0,20/03/2012,5/29/2017 16:41,5/29/2017 22:58,N/A,7815
792,ALINSO-02,Oil Producer,4175,,61,0,22/10/2009,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
793,ALINSO-1,Not Applicable,4092,,61,0,Mar/04/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
794,ALO-1,Not Applicable,2655.7,,62,0,Feb/05/1976,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
795,ALUBI-1,Not Applicable,2950.5,,63,0,Feb/26/1965,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
796,AMA-1,Not Applicable,2656,,1242,0,Dec/03/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
797,AMA-1ST1,Not Applicable,3633,,1242,0,Dec/24/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
798,AMA-1ST2,Not Applicable,3525,,1242,0,Feb/05/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
799,AMABILO-1,Not Applicable,2877,,906,0,May/06/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
800,AMADIOHA-1,Not Applicable,2377,,1243,0,Jan/06/1982,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
801,AMAKUBU-1,Not Applicable,3219.6,,1244,0,Apr/05/1984,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
802,AMANIBA-1,Not Applicable,3366,,64,0,May/08/1996,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
803,AMANSIODO-1,Not Applicable,2290.9,,1245,0,Dec/15/1952,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
804,AMAPU-1,Not Applicable,3200.4,,66,0,Sep/13/1965,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
805,AMARA-1,Not Applicable,2367,,1246,0,Jan/13/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
806,AMATU-1,Not Applicable,3334,,907,0,Aug/27/1973,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
807,AMATU-2,Not Applicable,2861,,907,0,Sep/16/1974,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
808,AMATU-3,Not Applicable,1307,,907,0,May/20/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
809,AMATU-4,Not Applicable,2880,,907,0,Oct/08/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
810,AMATU-5,Not Applicable,2901,,907,0,Nov/28/1975,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
811,AMATU-6,Not Applicable,2900,,907,0,Apr/16/1981,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
812,AMATU-7,Not Applicable,2833.7,EX. TOJU-1,907,0,Dec/09/2000,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
813,AMATU-7ST1,Not Applicable,3810,EX. TOJU-1ST1,907,0,Jan/23/2001,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
814,AMATU-8,Not Applicable,2931,EX. TOJU-2,907,0,May/09/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
815,AMEENA-1,Not Applicable,2450,,1247,0,Sep/07/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
816,AMENAM EAST-1,Not Applicable,4524,,68,0,Aug/09/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
817,AMENAM KPONO-10,Oil Producer,2548,,1248,0,Mar/15/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
818,AMENAM KPONO-10ST1,Oil Producer,3343,,1248,0,Apr/05/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
819,AMENAM KPONO-10ST2,Oil Producer,3444,,1248,0,Apr/16/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
820,AMENAM KPONO-10ST3,Oil Producer,1849,,1248,0,Apr/28/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
821,AMENAM KPONO-10ST4,Oil Producer,5190,,1248,0,May/05/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
822,AMENAM KPONO-16,Water Injector,4437,,1248,0,Nov/24/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
823,AMENAM KPONO-17,Water Injector,4413,,1248,0,Jan/06/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
824,AMENAM KPONO-19,Oil Producer,6004,,1248,0,Feb/17/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
825,AMENAM KPONO-19ST1,Oil Producer,6128,,1248,0,Aug/04/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
826,AMENAM KPONO-2,Oil Producer,5289,,1248,0,Aug/02/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
827,AMENAM KPONO-24,Oil Producer,6155,,1248,0,Sep/07/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
828,AMENAM KPONO-25,Oil Producer,5999,,1248,0,Sep/12/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
829,AMENAM KPONO-26,Oil Producer,5938,,1248,0,Sep/17/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
830,AMENAM KPONO-27,Oil Producer,4485,,1248,0,Dec/25/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
831,AMENAM KPONO-27ST1,Oil Producer,4684,,1248,0,Feb/12/2005,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
832,AMENAM KPONO-28,Oil Producer,5021,,1248,0,Mar/24/2005,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
833,AMENAM KPONO-29,Oil Producer,5714,,1248,0,May/02/2005,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
834,AMENAM KPONO-2ST1,Oil Producer,5651,,1248,0,Oct/23/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
835,AMENAM KPONO-2ST2,Oil Producer,5470,,1248,0,Nov/19/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
836,AMENAM KPONO-37,Oil Producer,,,1248,0,N/A,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
837,AMENAM KPONO-38,Oil Producer,,,1248,0,Jan/28/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
838,AMENAM KPONO-5,Water Injector,4910,,1248,0,Dec/31/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
839,AMENAM KPONO-6,Water Injector,4556,,1248,0,Jan/06/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
840,AMENAM KPONO-9,Oil Producer,5205,,1248,0,Mar/10/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
841,AMENAM KPONO-1,Oil Producer,4608,,1248,0,Jul/24/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
842,AMENAM KPONO-11,Oil Producer,4629,,1248,0,May/26/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
843,AMENAM KPONO-12,Oil Producer,5394,,1248,0,Jun/01/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
844,AMENAM KPONO-13,Oil Producer,4360,,1248,0,Jun/05/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
845,AMENAM KPONO-14,Oil Producer,4718,,1248,0,Oct/26/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
846,AMENAM KPONO-15,Water Injector,4625,,1248,0,Oct/26/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
847,AMENAM KPONO-18,Oil Producer,5380,,1248,0,Feb/06/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
848,AMENAM KPONO-20,Water Injector,5298,,1248,0,Apr/30/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
849,AMENAM KPONO-21,Oil Producer,5490,,1248,0,Apr/04/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
850,AMENAM KPONO-22,Oil Producer,5346,,1248,0,May/18/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
851,AMENAM KPONO-23,Oil Producer,5293,,1248,0,Jul/26/2004,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
852,AMENAM KPONO-3,Oil Producer,4335,,1248,0,Oct/19/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
853,AMENAM KPONO-39,Oil Producer,4199,,1248,0,Jul/04/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
854,AMENAM KPONO-4,Oil Producer,4392,,1248,0,Oct/24/2002,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
855,AMENAM KPONO-40,Water Injector,5370,,1248,0,Jul/10/2008,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
856,AMENAM KPONO-41,Oil Producer,4348,,1248,0,8/6/2011,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
857,AMENAM KPONO-7,Oil Producer,1798,,1248,0,Feb/01/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
858,AMENAM KPONO-7ST1,Oil Producer,4166,,1248,0,Mar/08/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
859,AMENAM KPONO-8,Oil Producer,5335,,1248,0,Feb/07/2003,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
860,AMENAM KPONO-30,Oil Producer,4584,,1248,0,May/15/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
861,AMENAM KPONO-31,Oil Producer,5151,,1248,0,Jun/26/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
862,AMENAM KPONO-32,Oil Producer,4785,,1248,0,Aug/08/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
863,AMENAM KPONO-33,Oil Producer,,,1248,0,Aug/13/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
864,AMENAM KPONO-34,Oil Producer,,,1248,0,Aug/17/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
865,AMENAM KPONO-35,Oil Producer,4612,,1248,0,Nov/24/2006,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
866,AMENAM KPONO-36,Oil Producer,4652,,1248,0,Jan/20/2007,5/29/2017 16:41,5/29/2017 22:58,N/A,7813
867,AMENAM-1,Not Applicable,3755,,936,0,Jun/20/1990,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
868,AMENAM-1ST1,Not Applicable,4028,,936,0,Sep/08/1990,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
869,AMENAM-2,Not Applicable,4472,,936,0,Jun/29/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
870,AMENAM-3,Not Applicable,4710,,936,0,Oct/11/1991,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
871,AMENAM-3ST1,Not Applicable,4909,,936,0,Feb/06/1992,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
872,AMENAM-4,Not Applicable,4815,,936,0,Oct/06/1995,5/29/2017 16:41,5/29/2017 22:58,N/A,7814
873,AMESHI-1,Not Applicable,2855.4,,72,0,Apr/07/1967,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
874,AMOJI-1,Not Applicable,3099,,73,0,Jul/28/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
875,AMOJI-1B,Not Applicable,3098.9,,73,0,Feb/08/1971,5/29/2017 16:41,5/29/2017 22:58,N/A,7812
